stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0.83,0,0,0
3dpf,1.72,0,0,0.57,0,0.57,0,0
5dpf,2.07,0,0.52,0.52,2.07,5.69,0.52,2.58
10dpf,6.9,0.63,0.63,0,0,0,0,0
