stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0
2dpf,3.34,0,0,2.5,0.83,0,0,0.83
3dpf,8.05,6.32,0,2.87,1.15,0,0,1.72
5dpf,17.57,2.07,0.52,2.58,5.17,0.52,1.55,3.62
10dpf,10.67,3.14,0,1.88,0,0,0,0
