stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,1.93,0,0,0,1.93
19hpf,0,0,0,4.38,0,0,0,4.38
24hpf,1,0,0,0,0,0,0,0
2dpf,5.84,0,0,0,3.34,0.83,0.83,0.83
3dpf,114.93,1.72,0,0,3.45,0,0,1.15
5dpf,3.1,0.52,0,0.52,3.62,0,0,1.03
10dpf,21.96,0.63,0.63,0,1.88,1.26,0,0.63
