stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,2.5,2.5,1.67,1.67
3dpf,14.37,0,0.57,3.45,1.15,0
5dpf,0.52,0.52,0.52,2.58,0.52,3.1
10dpf,8.16,0,0,2.51,0,0.63
