stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,7
2dpf,0,0,0.83,0.83,0,10.01
3dpf,3.45,0.57,1.72,0,0.57,34.48
5dpf,0,0.52,1.03,0,0,37.21
10dpf,0.63,0,0.63,0,0,18.83
