stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,1.67,3.34,2.5
3dpf,0.57,0,0,0,0.57
5dpf,0,0,0,0,4.13
10dpf,0,0,0,0,3.14
