stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0.83,0,1.67
3dpf,0.57,0.57,0,0,0.57,0,0
5dpf,1.03,7.75,1.55,0.52,1.03,0,1.03
10dpf,0,1.88,0.63,0,3.77,0.63,0
