stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,30.97
12hpf,0,13.49,0,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,0,0,6.69
16hpf,0,18.46,0,0,0,0,0,0,4.1,0
19hpf,0,0,0,0,0,0,0,0,0,313.05
24hpf,1,6,0,0,0,0,2,0,0,9
2dpf,35.87,6.67,5.84,12.51,25.02,68.39,13.35,4.17,25.86,293.59
3dpf,63.79,74.7,1.15,33.33,4.6,136.77,5.17,0,6.9,71.83
5dpf,60.47,106.47,29.98,185.54,24.29,443.96,14.99,8.79,57.37,400.54
10dpf,62.13,124.88,15.69,131.78,9.41,196.42,8.16,0,23.22,48.95
