stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0,0,14.18,3.34
3dpf,3.45,1.15,0,0,0,20.69,1.15
5dpf,6.2,0,0.52,2.58,0.52,42.38,5.69
10dpf,16.94,1.26,0,0,0,8.16,0.63
