stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,0,0,0,4.17,0,2.5
3dpf,131.59,0,0.57,0,1.15,0,1.15
5dpf,2.07,0.52,0,0.52,1.03,0.52,1.03
10dpf,22.59,0,0,0,1.26,0,0
