stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0,0
24hpf,0,2,0,8,0,0,0,0,0
2dpf,0.83,0,1.67,1.67,0,0,0,0,0
3dpf,5.75,8.05,2.87,0,1.15,1.72,0,0,0.57
5dpf,2.58,30.49,19.12,0.52,6.72,1.03,0.52,0.52,2.07
10dpf,8.79,20.08,26.98,1.26,1.26,0.63,0,0,0.63
