stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,144.52
12hpf,80.97,7.71,0,0,5.78,1.93,0,1.93,15.42,165.79
14hpf,43.47,3.34,0,3.34,10.03,0,0,0,6.69,481.52
16hpf,344.54,8.2,6.15,2.05,36.91,18.46,12.3,10.25,45.12,846.99
19hpf,243,0,2.19,6.57,19.7,19.7,6.57,2.19,13.14,1101.16
24hpf,187,1,14,8,32,12,6,1,70,606
2dpf,231.87,2.5,15.01,24.19,75.07,150.13,20.85,4.17,55.05,865.77
3dpf,44.82,22.41,1.72,2.87,0,22.99,1.15,0,2.3,239.63
5dpf,13.44,0,5.17,4.13,1.03,31.53,1.03,0.52,4.13,786.61
10dpf,130.53,25.73,16.32,13.81,3.14,67.15,3.77,0,9.41,350.16
