stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,0.83,0.83,7.51
3dpf,0.57,0,0,0.57,2.3
5dpf,0.52,0,0,1.55,8.27
10dpf,0,0.63,0,0,3.77
