stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,30.97,10.32,0,0,20.65,0
12hpf,19.28,0,0,1.93,13.49,0,0,1.93,1.93,0
14hpf,10.03,0,0,6.69,16.72,6.69,0,0,0,0
16hpf,22.56,0,0,2.05,22.56,10.25,0,0,4.1,4.1
19hpf,35.03,0,0,0,2.19,0,2.19,0,0,0
24hpf,33,0,8,9,3,3,0,1,4,1
2dpf,277.75,4.17,76.73,72.56,90.91,226.87,15.85,2.5,57.55,40.87
3dpf,788.41,4.6,53.44,22.99,16.09,199.4,4.02,0,12.64,14.94
5dpf,102.85,5.69,119.39,70.81,22.74,220.17,13.44,1.55,36.69,60.47
10dpf,299.33,10.04,99.15,32,8.16,48.95,6.9,0,7.53,11.3
