stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0,0,0
2dpf,12.51,1.67,0,20.02,9.17,31.69,0,8.34,30.86
3dpf,9.77,1.72,0,14.37,2.3,10.34,0,1.72,5.75
5dpf,9.82,2.07,1.03,19.12,2.58,9.3,0.52,2.07,23.26
10dpf,28.24,3.14,2.51,10.67,1.26,2.51,0,1.88,16.94
