stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0.83,0,1.67,0,7.51
3dpf,6.32,10.34,1.15,3.45,0.57,3.45,0.57,6.32
5dpf,1.03,21.19,11.89,7.75,1.03,8.27,0.52,11.37
10dpf,8.16,36.4,23.22,5.65,0,6.28,0,2.51
