stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0,0
3dpf,13.22,0.57,0.57,5.75,0,1.15,0
5dpf,0.52,0.52,0,2.58,0.52,0.52,1.55
10dpf,1.26,0,0,1.26,0,0,0
