stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0,0,0,0
3dpf,0.57,1.72,0,0,0.57,0.57,0,0,0
5dpf,0.52,0,2.07,0.52,1.03,0.52,0.52,0,0.52
10dpf,2.51,0,11.92,0,1.26,0,0,0.63,0
