stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,9
2dpf,3.34,0,0,0.83,3.34,0.83,0,20.02
3dpf,1.15,1.15,0,0,0,0.57,0,12.07
5dpf,1.55,2.58,1.03,0.52,0.52,1.55,0.52,54.27
10dpf,0.63,1.88,0,0,0,0,0,11.3
