stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,20.65,0,10.32,0,0,0,10.32,0
12hpf,7.71,0,3.86,3.86,26.99,17.35,0,7.71,65.54,9.64
14hpf,6.69,0,3.34,0,23.41,10.03,0,3.34,3.34,66.88
16hpf,36.91,2.05,0,2.05,41.02,20.51,0,10.25,22.56,137.4
19hpf,24.08,0,2.19,2.19,28.46,24.08,0,8.76,10.95,116.03
24hpf,9,0,2,3,24,18,3,4,20,23
2dpf,67.56,2.5,2.5,8.34,83.41,138.46,23.35,4.17,56.72,52.55
3dpf,306.29,1.72,0.57,2.87,20.11,324.1,20.11,0,12.07,14.94
5dpf,72.36,3.1,8.27,16.02,19.64,248.59,35.66,19.12,26.88,83.21
10dpf,155.63,1.26,4.39,6.9,6.9,80.95,13.18,0,8.16,3.77
