stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0.83,5.84,9.17,1.67,3.34,5
3dpf,2.87,0.57,0,0,0.57,0.57,0.57,0,0
5dpf,0,0,0.52,0.52,0,2.58,0,0,0.52
10dpf,1.26,0,0,0,0,1.26,0,0,0
