stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,2.5,0,0,0.83
3dpf,2.87,0.57,0,2.87,0,0,0
5dpf,0,0,0,3.1,0.52,1.03,1.03
10dpf,4.39,0,0,0,0,0,0.63
