stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0,1.67,3.34,0.83,4.17
3dpf,1.72,0,0,0,0,0,0,0.57
5dpf,2.07,0,0.52,1.03,0.52,4.65,6.2,7.24
10dpf,2.51,0.63,0.63,0,0,0,4.39,1.88
