stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.15,0.57,0,0,0,0
5dpf,1.03,5.17,0.52,1.55,0.52,2.58
10dpf,1.88,40.16,0,0.63,0,0
