stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0.83,0.83,0,0
3dpf,319.5,0,0,1.15,2.87,0,1.15,0
5dpf,10.85,0,0.52,0.52,5.17,0.52,1.03,2.58
10dpf,62.75,0.63,0,0,4.39,0,0.63,1.88
