stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,3.34,0,0,0,0,0,13.38
16hpf,2.05,2.05,0,0,0,0,0,2.05
24hpf,5,0,0,2,0,0,0,0
2dpf,7.51,0,0,0,2.5,0.83,0,0
3dpf,12.64,0,0,1.72,2.3,0.57,0,1.72
5dpf,2.58,0,0,4.13,7.75,0.52,2.07,7.75
10dpf,8.16,0,1.88,1.26,16.32,0.63,3.14,2.51
