stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,0,0
3dpf,14.94,0.57,0,0,7.47,0,1.15,0.57
5dpf,2.58,2.07,2.07,0.52,7.75,1.03,0.52,3.62
10dpf,8.16,0,0.63,0.63,5.02,0,0.63,0
