stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,1.67,0,0.83,0,0.83,0.83
3dpf,28.73,0,0.57,0.57,0,10.92,0,0,1.15
5dpf,2.07,0.52,1.03,2.07,1.03,8.79,0.52,0,4.65
10dpf,11.92,0,1.26,1.26,0,4.39,0,0.63,2.51
