stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,53.98,0,0,0,0,0,0,0,0,1.93
14hpf,491.55,0,0,0,0,3.34,0,0,3.34,13.38
16hpf,170.22,0,0,0,2.05,0,2.05,2.05,2.05,16.41
19hpf,225.49,0,0,0,0,0,0,0,0,2.19
24hpf,124,0,1,0,1,0,0,0,5,2
2dpf,55.05,0,0.83,2.5,1.67,2.5,0.83,0,8.34,0
3dpf,97.12,0.57,0,0.57,0.57,1.15,0,0,5.17,0.57
5dpf,10.85,0,0.52,0.52,0,4.13,0,0,3.62,2.58
10dpf,49.58,0,0,0,0,0.63,0,0,3.77,0.63
