stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
2dpf,0,0,15.01,0.83,0,0.83,0,0
3dpf,1.15,0.57,0,0,0,0.57,0,6.9
5dpf,3.1,3.62,38.25,0.52,0.52,5.69,2.07,182.44
10dpf,2.51,8.16,31.38,0,0,0.63,0,4.39
