stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,20.65,0,0,30.97,0,0,0,61.94,206.46
12hpf,5.78,15.42,0,9.64,21.21,1.93,0,5.78,9.64,96.39
14hpf,33.44,0,6.69,16.72,36.78,0,0,0,6.69,254.13
16hpf,20.51,2.05,2.05,8.2,32.81,2.05,0,0,4.1,151.76
19hpf,83.19,0,0,8.76,13.14,4.38,0,4.38,0,288.97
24hpf,50,0,0,11,28,15,11,2,25,210
2dpf,356.98,1.67,8.34,82.57,180.99,363.66,56.72,78.4,105.93,416.2
3dpf,634.98,6.32,5.75,32.75,38.5,474.66,8.62,0.57,33.9,135.62
5dpf,258.93,22.74,19.12,79.07,38.25,442.92,42.9,164.87,68.22,914.79
10dpf,451.82,15.06,10.04,37.02,12.55,215.24,30.12,3.14,16.32,126.76
