stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0,1.67
3dpf,2.3,2.3,0,0,2.3,2.3,1.72
5dpf,0.52,3.62,2.07,0.52,2.07,2.58,56.33
10dpf,2.51,0.63,0.63,0,0.63,2.51,2.51
