stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,0,2.19
24hpf,0,0,0,0,0,0,0,0,10
2dpf,0.83,0,19.18,0,0,1.67,0.83,0,2.5
3dpf,6.9,0.57,1.15,1.15,0,3.45,0,0,8.05
5dpf,3.62,0.52,70.81,2.07,2.07,12.4,0.52,4.13,26.36
10dpf,5.65,5.02,70.91,0.63,0.63,4.39,0,1.88,20.08
