stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,5,0.83,2.5,5.84,7.51,0.83
3dpf,1.15,0,0,0.57,4.02,1.15,0
5dpf,7.75,13.44,1.55,0,1.55,0.52,2.07
10dpf,11.92,13.18,0,2.51,5.02,0,0
