stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
2dpf,0,0,0,0,0.83,0,0,5.84
3dpf,1.72,0,0.57,1.15,1.15,0,0,2.3
5dpf,0.52,0.52,0,0,2.07,0.52,0.52,22.22
10dpf,0.63,0,0,0,0,0,0,10.67
