stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,1.67,0.83,0.83,0.83,0,0,0
3dpf,21.84,0.57,0.57,0,1.72,11.49,0,2.3,0.57
5dpf,1.03,0,3.1,0.52,0,5.17,1.03,0.52,3.1
10dpf,4.39,0,3.77,0.63,0,5.65,0,1.88,0.63
