stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,2.5,0,0
3dpf,2.3,0,0,0.57,2.87,0,0.57
5dpf,1.03,0,1.03,0,3.62,1.55,5.69
10dpf,0.63,0.63,0,0,2.51,0,5.02
