stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0.83,0.83,0,0,0.83
3dpf,2.3,0,0,0,0,0.57,0
5dpf,1.03,0.52,0,2.58,0,0,2.07
10dpf,0.63,0,0,0,0.63,0,0
