stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0.83,0,3.34,0.83,1.67,2.5,0,0
3dpf,9.77,0.57,0,1.72,10.92,58.61,0,0.57,1.15
5dpf,24.81,2.58,1.03,3.62,6.2,41.86,5.69,2.07,7.75
10dpf,20.08,5.65,0.63,3.77,12.55,75.3,0,1.26,1.26
