stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0.83,0,3.34,1.67,0.83,2.5,5.84
3dpf,6.32,0,0,0,0.57,0.57,4.02,2.87
5dpf,0.52,0.52,0.52,0.52,0.52,0,2.58,7.24
10dpf,20.71,0.63,0,1.26,0,0,2.51,2.51
