stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,1.67,6.67,3.34
3dpf,1.72,0,0,0,9.77,1.15
5dpf,0,0,0.52,0,13.95,10.85
10dpf,5.02,5.02,0,1.26,21.34,3.14
