stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0.83,2.5,5.84,0,0,0.83
3dpf,4.6,0.57,0,0.57,2.3,0,0.57,0.57
5dpf,0,0,0.52,0,1.03,0,0,1.03
10dpf,3.77,0,0,0,1.26,0.63,0,0
