stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0,0,13.35
3dpf,2.3,0,0.57,0.57,1.15,0,0,10.92
5dpf,5.17,1.03,1.55,0,7.24,0,1.03,43.93
10dpf,5.65,0.63,0,0,3.77,0.63,0.63,23.85
