stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0.83,1.67,0.83,1.67,0,0,1.67,2.5
3dpf,10.92,0.57,1.72,0.57,13.22,0.57,0,0,3.45
5dpf,3.62,6.72,4.13,2.07,5.17,0.52,0.52,0.52,24.81
10dpf,5.02,4.39,3.14,0,10.04,0,0,0,1.88
