stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0.83,0.83,0,1.67,0.83
3dpf,3.45,0,0,1.15,0,0,0
5dpf,1.03,0,0,2.07,0.52,0.52,2.58
10dpf,3.14,0.63,0.63,0.63,0.63,0,0
