stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0.83,0,2.5,1.67,0,0.83
3dpf,2.87,0,0,0.57,1.15,0.57,0
5dpf,0,0,0.52,0,2.07,0,0.52
10dpf,1.26,0,0,0,1.26,0,0
