stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93,0
14hpf,20.06,0,0,3.34,0,0,0,0,0,0
16hpf,6.15,4.1,0,0,0,0,0,0,0,2.05
19hpf,43.78,0,0,0,0,0,0,0,0,4.38
24hpf,18,0,0,0,6,2,0,0,5,1
2dpf,204.35,0.83,3.34,20.02,78.4,125.11,11.68,0.83,32.53,29.19
3dpf,451.67,2.87,1.15,6.9,7.47,147.68,3.45,0,9.77,8.05
5dpf,97.16,2.07,4.65,12.4,9.82,116.29,6.72,2.58,23.77,33.59
10dpf,193.28,2.51,1.26,11.3,6.9,80.32,5.02,0.63,8.16,8.79
