stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3540.77,61.94,20.65,0,536.79,41.29,0,134.2,1806.51,712.28
12hpf,4703.71,107.95,17.35,125.3,1048.7,190.85,7.71,173.5,2376.92,1021.71
14hpf,3089.73,60.19,180.57,167.19,715.59,351.11,66.88,43.47,1631.81,862.72
16hpf,2223.09,110.74,242,182.52,738.29,352.74,104.59,51.27,1347.39,883.9
19hpf,2675.18,45.97,59.11,111.65,339.32,170.76,188.27,8.76,422.51,369.97
24hpf,1410,45,126,228,409,239,167,7,794,225
2dpf,609.71,30.03,59.22,134.29,281.08,593.03,108.43,14.18,243.55,215.19
3dpf,2181.93,36.78,42.52,47.12,51.72,778.07,25.86,0,63.21,90.22
5dpf,389.17,32.56,155.05,169.52,78.56,1105.5,88.89,57.88,255.83,618.13
10dpf,759.94,32,102.92,64.64,18.83,538.42,31.38,0.63,95.39,70.28
