stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,0,0,0,41.29,0,0,0,970.36,61.94
12hpf,131.09,17.35,1.93,32.77,107.95,5.78,1.93,5.78,819.29,104.1
14hpf,16.72,10.03,6.69,16.72,30.09,6.69,0,0,127.07,214.01
16hpf,16.41,14.36,0,63.58,16.41,16.41,8.2,4.1,106.64,219.44
19hpf,4.38,0,0,43.78,4.38,6.57,2.19,0,2.19,56.92
24hpf,5,0,1,102,12,7,0,0,11,5
2dpf,70.06,1.67,3.34,71.73,65.89,140.96,10.01,2.5,37.53,54.21
3dpf,171.24,11.49,6.9,34.48,20.69,364.9,6.32,0,17.24,39.65
5dpf,103.37,6.72,12.4,50.13,14.99,182.44,7.75,8.79,22.74,116.29
10dpf,60.87,8.79,38.91,26.36,11.92,155,5.65,0,18.83,25.73
