stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,0,0,0
3dpf,4.02,0.57,0.57,0,4.6,29.31,5.17,0
5dpf,4.13,1.03,0,1.03,2.58,52.2,19.12,0.52
10dpf,5.02,3.14,0,0,4.39,27.61,3.77,0
