stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,17.35,0,0,0,0,1.93,0
14hpf,3.34,0,0,0,0,0,0
16hpf,6.15,0,18.46,0,0,0,0
19hpf,17.51,0,26.27,0,0,0,2.19
24hpf,14,0,0,0,0,0,0
2dpf,135.12,0,9.17,0,0.83,0.83,1.67
3dpf,2.87,0,1.72,0,0,0,0.57
5dpf,27.91,0,5.17,1.03,0,0,2.07
10dpf,6.9,1.26,3.14,0.63,0,0,3.14
