stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,0,0.83,0,0.83,0
3dpf,1.15,0,0,0,0,0,0.57,0.57
5dpf,13.44,1.03,0,1.03,5.17,12.92,0.52,4.65
10dpf,8.16,3.77,0.63,0.63,3.14,16.32,0,1.88
