stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,1,0
2dpf,61.72,0.83,1.67,5.84,21.69,46.71,6.67,0.83,14.18,14.18
3dpf,139.64,1.15,2.87,3.45,3.45,41.95,1.72,0,5.17,3.45
5dpf,17.06,1.55,6.2,7.75,4.13,43.93,4.13,1.03,6.72,35.14
10dpf,40.16,0.63,3.77,0.63,1.26,22.59,1.26,0,5.65,3.77
