stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0
12hpf,13.49,0,0,0,0,0
14hpf,23.41,3.34,0,0,0,0
16hpf,51.27,18.46,0,0,0,0
19hpf,17.51,13.14,0,0,0,0
24hpf,15,1,0,0,1,1
2dpf,54.21,8.34,0,0.83,0,0.83
3dpf,33.9,2.87,4.02,0,0,2.3
5dpf,39.28,4.13,2.07,1.03,0.52,1.03
10dpf,22.59,3.14,2.51,0,0,0
