stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,3.34,1.67,0,0,0,0
3dpf,4.6,0,8.62,0.57,0.57,0,0,0
5dpf,0.52,0,14.47,0,0,1.55,0.52,0
10dpf,0.63,0.63,15.06,0.63,0,0,0,0.63
