stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,38.97
19hpf,0,0,0,0,0,0,0,120.41
24hpf,0,0,0,0,0,0,1,7
2dpf,0.83,0,0.83,0,4.17,0,5,10.01
3dpf,3.45,1.15,0,0,6.9,0,0.57,1.72
5dpf,2.58,2.58,1.55,0.52,11.89,0.52,2.58,19.64
10dpf,4.39,0.63,0,2.51,8.16,1.26,0.63,0
