stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0.83,2.5,0.83,15.01,0,0.83
3dpf,4.6,0,0,0.57,1.15,0.57,0
5dpf,1.03,0,1.03,0.52,8.79,0,0.52
10dpf,1.26,0,0,0,6.9,0,0
