stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,557.44,0,10.32,0,82.58,20.65,0,51.61,175.49,216.78
12hpf,574.47,15.42,7.71,11.57,133.01,28.92,0,88.68,302.66,133.01
14hpf,267.51,3.34,20.06,13.38,76.91,26.75,3.34,13.38,90.28,56.85
16hpf,186.62,20.51,22.56,47.17,90.24,41.02,18.46,18.46,102.54,94.34
19hpf,385.3,6.57,0,35.03,52.54,15.32,6.57,6.57,32.84,61.3
24hpf,149,3,9,26,42,22,10,0,51,21
2dpf,301.94,9.17,24.19,73.4,152.64,261.07,28.36,10.84,115.1,110.1
3dpf,935.52,5.75,22.99,36.2,27.58,319.5,14.37,0,20.69,36.2
5dpf,129.21,16.54,61.5,92.51,27.39,344.72,33.08,12.4,68.74,203.11
10dpf,394.09,18.2,59.62,45.18,16.32,198.93,9.41,0,35.14,30.12
