stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,1.67,0,0,0.83
3dpf,12.64,0.57,0,0,3.45,0.57,1.15,3.45
5dpf,0.52,1.03,0.52,0.52,3.62,0,1.03,5.17
10dpf,2.51,0,0.63,0,3.77,0,0,1.26
