stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,12,0,0,0,1,0,1
2dpf,14.18,0,1.67,0.83,1.67,0,0
3dpf,218.37,0,0,1.72,3.45,0,0.57
5dpf,2.58,0.52,1.03,0.52,3.62,1.55,1.03
10dpf,61.5,0.63,0.63,0,0,0,0
