stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,3,0,1,0,0,0,0
2dpf,9.17,0.83,2.5,0,0,0,0.83
3dpf,12.64,0,3.45,0,1.72,0,0
5dpf,21.19,0,2.58,0,2.07,0.52,2.07
10dpf,5.65,0,3.14,0.63,0,0,0
