stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,7.51,0,0,0.83,1.67,0,0
3dpf,34.48,0,0.57,0,0.57,1.72,0.57
5dpf,2.07,1.03,2.07,0,3.62,3.62,3.1
10dpf,26.98,0,1.88,0,1.88,1.26,0
