stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,10.32,0,0,10.32,0,0,20.65,20.65,206.46
12hpf,454.95,67.47,0,38.56,190.85,48.19,3.86,190.85,262.17,647.72
14hpf,197.29,36.78,13.38,53.5,117.04,30.09,0,40.13,143.79,1103.47
16hpf,531.16,106.64,45.12,125.1,459.38,79.98,34.86,96.39,401.96,1558.62
19hpf,308.68,24.08,10.95,48.16,192.65,35.03,24.08,15.32,105.08,1291.62
24hpf,630,24,191,111,395,120,100,20,325,873
2dpf,603.04,35.87,125.95,141.79,447.9,705.63,95.08,8.34,249.39,493.77
3dpf,944.72,111.48,121.82,159.75,120.68,1599.24,37.93,0.57,99.99,402.83
5dpf,341.11,109.57,339.56,387.1,108.53,1297.76,78.04,44.96,204.15,1477.61
10dpf,635.06,149.98,364.6,234.07,86.6,1012.84,40.16,1.88,107.94,283.64
