stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,278.72
12hpf,9.64,0,0,0,0,0,0,0,1.93,131.09
14hpf,0,0,0,0,0,0,0,0,0,454.77
16hpf,12.3,0,0,0,0,0,0,0,0,176.37
19hpf,0,0,0,0,0,0,0,0,0,374.35
24hpf,6,0,0,1,0,0,0,0,10,227
2dpf,38.37,0,1.67,2.5,6.67,11.68,2.5,1.67,3.34,231.87
3dpf,89.64,74.7,4.02,1.72,2.87,32.18,1.15,0,2.3,144.24
5dpf,29.46,22.74,7.24,6.72,1.55,31.01,1.55,1.03,6.2,686.87
10dpf,53.97,84.72,3.77,9.41,1.88,29.49,1.88,0,3.14,220.26
